,bid,element1,name1,percent1,element2,name2,percent2,element3,name3,percent3
11283,11284,609,High salt marsh community,0.7000000000000001,615.0,Salt shrub community,0.18,649.0,Successional shrubland community,0.06
11284,11285,645,Oak-tulip tree forest community,0.5,644.0,Coastal oak-hickory forest community,0.48,,,0.0
11285,11286,645,Oak-tulip tree forest community,0.59,644.0,Coastal oak-hickory forest community,0.41000000000000003,,,0.0
11286,11287,644,Coastal oak-hickory forest community,0.8200000000000001,646.0,Coastal white pine-oak forest community,0.08,645.0,Oak-tulip tree forest community,0.07
11287,11288,625,Shrub swamp community,0.98,624.0,Shallow emergent marsh community,0.02,,,0.0
11288,11289,644,Coastal oak-hickory forest community,1.0,645.0,Oak-tulip tree forest community,0.01,,,0.0
11289,11290,644,Coastal oak-hickory forest community,1.02,,,0.0,,,0.0
11290,11291,644,Coastal oak-hickory forest community,0.79,645.0,Oak-tulip tree forest community,0.14,734.0,Successional southern hardwood forest community,0.03
11291,11292,644,Coastal oak-hickory forest community,0.93,,,0.0,,,0.0
11292,11293,645,Oak-tulip tree forest community,0.45,726.0,Coastal oak-laurel forest community,0.33,625.0,Shrub swamp community,0.12
11293,11294,726,Coastal oak-laurel forest community,0.44,645.0,Oak-tulip tree forest community,0.4,624.0,Shallow emergent marsh community,0.14
11294,11295,645,Oak-tulip tree forest community,0.25,624.0,Shallow emergent marsh community,0.24,625.0,Shrub swamp community,0.22
11295,11296,645,Oak-tulip tree forest community,0.52,644.0,Coastal oak-hickory forest community,0.42,726.0,Coastal oak-laurel forest community,0.07
11296,11297,644,Coastal oak-hickory forest community,0.9400000000000001,645.0,Oak-tulip tree forest community,0.03,647.0,Hemlock-northern hardwood forest community,0.02
11297,11298,644,Coastal oak-hickory forest community,0.9,649.0,Successional shrubland community,0.06,645.0,Oak-tulip tree forest community,0.02
11298,11299,644,Coastal oak-hickory forest community,0.85,649.0,Successional shrubland community,0.13,645.0,Oak-tulip tree forest community,0.01
11299,11300,644,Coastal oak-hickory forest community,0.65,645.0,Oak-tulip tree forest community,0.35000000000000003,,,0.0
11300,11301,644,Coastal oak-hickory forest community,0.55,645.0,Oak-tulip tree forest community,0.43,,,0.0
11301,11302,625,Shrub swamp community,0.8,624.0,Shallow emergent marsh community,0.12,645.0,Oak-tulip tree forest community,0.04
11302,11303,644,Coastal oak-hickory forest community,0.97,,,0.0,,,0.0
11303,11304,645,Oak-tulip tree forest community,0.58,644.0,Coastal oak-hickory forest community,0.41000000000000003,,,0.0
11304,11305,644,Coastal oak-hickory forest community,0.67,645.0,Oak-tulip tree forest community,0.34,,,0.0
11305,11306,644,Coastal oak-hickory forest community,0.96,645.0,Oak-tulip tree forest community,0.01,,,0.0
11306,11307,644,Coastal oak-hickory forest community,0.97,645.0,Oak-tulip tree forest community,0.04,,,0.0
11307,11308,645,Oak-tulip tree forest community,0.58,624.0,Shallow emergent marsh community,0.18,726.0,Coastal oak-laurel forest community,0.12
11308,11309,644,Coastal oak-hickory forest community,0.5700000000000001,645.0,Oak-tulip tree forest community,0.34,726.0,Coastal oak-laurel forest community,0.05
11309,11310,644,Coastal oak-hickory forest community,1.02,,,0.0,,,0.0
11310,11311,608,Low salt marsh community,0.48,609.0,High salt marsh community,0.34,606.0,Tidal creek community,0.14
11311,11312,644,Coastal oak-hickory forest community,0.47000000000000003,645.0,Oak-tulip tree forest community,0.30000000000000004,726.0,Coastal oak-laurel forest community,0.23
11312,11313,649,Successional shrubland community,0.34,609.0,High salt marsh community,0.23,644.0,Coastal oak-hickory forest community,0.22
11313,11314,644,Coastal oak-hickory forest community,1.0,,,0.0,,,0.0
11314,11315,644,Coastal oak-hickory forest community,0.73,645.0,Oak-tulip tree forest community,0.28,,,0.0
11315,11316,645,Oak-tulip tree forest community,0.5,644.0,Coastal oak-hickory forest community,0.5,,,0.0
11316,11317,625,Shrub swamp community,0.7000000000000001,624.0,Shallow emergent marsh community,0.11,645.0,Oak-tulip tree forest community,0.09
11317,11318,644,Coastal oak-hickory forest community,1.0,,,0.0,,,0.0
11318,11319,645,Oak-tulip tree forest community,0.64,644.0,Coastal oak-hickory forest community,0.34,,,0.0
11319,11320,644,Coastal oak-hickory forest community,1.01,,,0.0,,,0.0
11320,11321,609,High salt marsh community,0.38,644.0,Coastal oak-hickory forest community,0.35000000000000003,734.0,Successional southern hardwood forest community,0.09
11321,11322,644,Coastal oak-hickory forest community,0.55,645.0,Oak-tulip tree forest community,0.4,,,0.0
11322,11323,644,Coastal oak-hickory forest community,1.08,,,0.0,,,0.0
11323,11324,645,Oak-tulip tree forest community,0.38,624.0,Shallow emergent marsh community,0.37,726.0,Coastal oak-laurel forest community,0.15
11324,11325,644,Coastal oak-hickory forest community,0.99,,,0.0,,,0.0
11325,11326,644,Coastal oak-hickory forest community,0.66,645.0,Oak-tulip tree forest community,0.18,624.0,Shallow emergent marsh community,0.07
11326,11327,645,Oak-tulip tree forest community,0.6900000000000001,644.0,Coastal oak-hickory forest community,0.31,726.0,Coastal oak-laurel forest community,0.01
11327,11328,644,Coastal oak-hickory forest community,1.03,,,0.0,,,0.0
11328,11329,644,Coastal oak-hickory forest community,0.93,649.0,Successional shrubland community,0.02,654.0,Lenape living area community,0.01
11329,11330,644,Coastal oak-hickory forest community,0.99,645.0,Oak-tulip tree forest community,0.01,,,0.0
11330,11331,644,Coastal oak-hickory forest community,0.52,645.0,Oak-tulip tree forest community,0.48,,,0.0
11331,11332,644,Coastal oak-hickory forest community,0.87,645.0,Oak-tulip tree forest community,0.16,,,0.0
11332,11333,625,Shrub swamp community,0.73,645.0,Oak-tulip tree forest community,0.11,726.0,Coastal oak-laurel forest community,0.11
11333,11334,644,Coastal oak-hickory forest community,1.0,,,0.0,,,0.0
11334,11335,644,Coastal oak-hickory forest community,0.81,645.0,Oak-tulip tree forest community,0.18,,,0.0
11335,11336,645,Oak-tulip tree forest community,0.7000000000000001,644.0,Coastal oak-hickory forest community,0.29,,,0.0
11336,11337,644,Coastal oak-hickory forest community,0.6000000000000001,645.0,Oak-tulip tree forest community,0.43,,,0.0
11337,11338,625,Shrub swamp community,0.41000000000000003,624.0,Shallow emergent marsh community,0.37,726.0,Coastal oak-laurel forest community,0.22
11338,11339,644,Coastal oak-hickory forest community,1.0,,,0.0,,,0.0
11339,11340,644,Coastal oak-hickory forest community,0.98,,,0.0,,,0.0
11340,11341,609,High salt marsh community,0.6000000000000001,645.0,Oak-tulip tree forest community,0.24,615.0,Salt shrub community,0.1
11341,11342,645,Oak-tulip tree forest community,0.47000000000000003,644.0,Coastal oak-hickory forest community,0.25,609.0,High salt marsh community,0.18
11342,11343,644,Coastal oak-hickory forest community,0.74,645.0,Oak-tulip tree forest community,0.16,649.0,Successional shrubland community,0.14
11343,11344,644,Coastal oak-hickory forest community,0.9,,,0.0,,,0.0
11344,11345,644,Coastal oak-hickory forest community,0.9500000000000001,645.0,Oak-tulip tree forest community,0.04,,,0.0
11345,11346,645,Oak-tulip tree forest community,0.64,644.0,Coastal oak-hickory forest community,0.22,726.0,Coastal oak-laurel forest community,0.13
11346,11347,644,Coastal oak-hickory forest community,0.61,645.0,Oak-tulip tree forest community,0.38,,,0.0
11347,11348,625,Shrub swamp community,0.73,645.0,Oak-tulip tree forest community,0.1,624.0,Shallow emergent marsh community,0.09
11348,11349,644,Coastal oak-hickory forest community,0.75,734.0,Successional southern hardwood forest community,0.1,609.0,High salt marsh community,0.05
11349,11350,644,Coastal oak-hickory forest community,1.0,645.0,Oak-tulip tree forest community,0.01,,,0.0
11350,11351,625,Shrub swamp community,0.78,624.0,Shallow emergent marsh community,0.13,726.0,Coastal oak-laurel forest community,0.1
11351,11352,644,Coastal oak-hickory forest community,1.02,,,0.0,,,0.0
11352,11353,644,Coastal oak-hickory forest community,0.9500000000000001,645.0,Oak-tulip tree forest community,0.01,,,0.0
11353,11354,644,Coastal oak-hickory forest community,0.79,645.0,Oak-tulip tree forest community,0.21,,,0.0
11354,11355,645,Oak-tulip tree forest community,0.58,644.0,Coastal oak-hickory forest community,0.30000000000000004,726.0,Coastal oak-laurel forest community,0.13
11355,11356,644,Coastal oak-hickory forest community,1.02,,,0.0,,,0.0
11356,11357,644,Coastal oak-hickory forest community,0.98,645.0,Oak-tulip tree forest community,0.01,,,0.0
11357,11358,644,Coastal oak-hickory forest community,1.06,645.0,Oak-tulip tree forest community,0.01,,,0.0
11358,11359,644,Coastal oak-hickory forest community,0.78,649.0,Successional shrubland community,0.12,645.0,Oak-tulip tree forest community,0.08
11359,11360,644,Coastal oak-hickory forest community,0.9400000000000001,,,0.0,,,0.0
11360,11361,644,Coastal oak-hickory forest community,1.07,,,0.0,,,0.0
11361,11362,644,Coastal oak-hickory forest community,0.8300000000000001,645.0,Oak-tulip tree forest community,0.17,,,0.0
11362,11363,644,Coastal oak-hickory forest community,0.72,645.0,Oak-tulip tree forest community,0.23,,,0.0
11363,11364,644,Coastal oak-hickory forest community,0.85,645.0,Oak-tulip tree forest community,0.13,,,0.0
11364,11365,644,Coastal oak-hickory forest community,0.64,645.0,Oak-tulip tree forest community,0.36,,,0.0
11365,11366,609,High salt marsh community,0.46,608.0,Low salt marsh community,0.27,644.0,Coastal oak-hickory forest community,0.1
11366,11367,625,Shrub swamp community,0.65,645.0,Oak-tulip tree forest community,0.16,624.0,Shallow emergent marsh community,0.09
11367,11368,644,Coastal oak-hickory forest community,0.99,,,0.0,,,0.0
11368,11369,644,Coastal oak-hickory forest community,0.93,645.0,Oak-tulip tree forest community,0.04,,,0.0
11369,11370,644,Coastal oak-hickory forest community,0.9500000000000001,,,0.0,,,0.0
11370,11371,644,Coastal oak-hickory forest community,0.64,645.0,Oak-tulip tree forest community,0.23,647.0,Hemlock-northern hardwood forest community,0.08
11371,11372,644,Coastal oak-hickory forest community,1.03,,,0.0,,,0.0
11372,11373,649,Successional shrubland community,0.61,644.0,Coastal oak-hickory forest community,0.39,645.0,Oak-tulip tree forest community,0.08
11373,11374,625,Shrub swamp community,0.75,624.0,Shallow emergent marsh community,0.18,726.0,Coastal oak-laurel forest community,0.04
11374,11375,644,Coastal oak-hickory forest community,0.63,645.0,Oak-tulip tree forest community,0.37,,,0.0
11375,11376,644,Coastal oak-hickory forest community,0.49,634.0,Maritime shrubland community,0.2,608.0,Low salt marsh community,0.14
11376,11377,644,Coastal oak-hickory forest community,1.01,,,0.0,,,0.0
11377,11378,644,Coastal oak-hickory forest community,0.93,645.0,Oak-tulip tree forest community,0.08,,,0.0
11378,11379,644,Coastal oak-hickory forest community,1.02,,,0.0,,,0.0
11379,11380,644,Coastal oak-hickory forest community,1.01,,,0.0,,,0.0
11380,11381,644,Coastal oak-hickory forest community,0.87,645.0,Oak-tulip tree forest community,0.08,,,0.0
11381,11382,644,Coastal oak-hickory forest community,0.97,,,0.0,,,0.0
11382,11383,644,Coastal oak-hickory forest community,0.77,645.0,Oak-tulip tree forest community,0.22,726.0,Coastal oak-laurel forest community,0.01
11383,11384,644,Coastal oak-hickory forest community,0.97,,,0.0,,,0.0
11384,11385,644,Coastal oak-hickory forest community,1.05,,,0.0,,,0.0
11385,11386,644,Coastal oak-hickory forest community,1.02,,,0.0,,,0.0
11386,11387,608,Low salt marsh community,0.35000000000000003,615.0,Salt shrub community,0.2,734.0,Successional southern hardwood forest community,0.2
11387,11388,644,Coastal oak-hickory forest community,0.8300000000000001,645.0,Oak-tulip tree forest community,0.17,,,0.0
11388,11389,625,Shrub swamp community,0.53,645.0,Oak-tulip tree forest community,0.2,624.0,Shallow emergent marsh community,0.12
11389,11390,645,Oak-tulip tree forest community,0.84,644.0,Coastal oak-hickory forest community,0.16,,,0.0
11390,11391,645,Oak-tulip tree forest community,0.66,644.0,Coastal oak-hickory forest community,0.34,,,0.0
11391,11392,645,Oak-tulip tree forest community,1.02,,,0.0,,,0.0
11392,11393,644,Coastal oak-hickory forest community,0.99,,,0.0,,,0.0
11393,11394,625,Shrub swamp community,0.5700000000000001,645.0,Oak-tulip tree forest community,0.15,644.0,Coastal oak-hickory forest community,0.14
11394,11395,644,Coastal oak-hickory forest community,0.61,645.0,Oak-tulip tree forest community,0.39,,,0.0
11395,11396,644,Coastal oak-hickory forest community,0.99,645.0,Oak-tulip tree forest community,0.01,,,0.0
11396,11397,644,Coastal oak-hickory forest community,0.9,645.0,Oak-tulip tree forest community,0.11,,,0.0
11397,11398,644,Coastal oak-hickory forest community,0.9500000000000001,645.0,Oak-tulip tree forest community,0.06,,,0.0
11398,11399,644,Coastal oak-hickory forest community,1.0,,,0.0,,,0.0
11399,11400,644,Coastal oak-hickory forest community,0.91,645.0,Oak-tulip tree forest community,0.08,,,0.0
11400,11401,644,Coastal oak-hickory forest community,0.99,,,0.0,,,0.0
11401,11402,645,Oak-tulip tree forest community,0.53,644.0,Coastal oak-hickory forest community,0.46,,,0.0
11402,11403,644,Coastal oak-hickory forest community,0.56,645.0,Oak-tulip tree forest community,0.44,,,0.0
11403,11404,644,Coastal oak-hickory forest community,0.79,645.0,Oak-tulip tree forest community,0.24,,,0.0
11404,11405,644,Coastal oak-hickory forest community,0.9500000000000001,645.0,Oak-tulip tree forest community,0.05,,,0.0
11405,11406,644,Coastal oak-hickory forest community,0.93,645.0,Oak-tulip tree forest community,0.07,,,0.0
11406,11407,625,Shrub swamp community,0.32,645.0,Oak-tulip tree forest community,0.27,624.0,Shallow emergent marsh community,0.16
11407,11408,644,Coastal oak-hickory forest community,0.64,645.0,Oak-tulip tree forest community,0.34,,,0.0
11408,11409,645,Oak-tulip tree forest community,0.88,734.0,Successional southern hardwood forest community,0.09,,,0.0
11409,11410,644,Coastal oak-hickory forest community,0.55,645.0,Oak-tulip tree forest community,0.5,,,0.0
11410,11411,644,Coastal oak-hickory forest community,0.9500000000000001,645.0,Oak-tulip tree forest community,0.04,,,0.0
11411,11412,644,Coastal oak-hickory forest community,0.97,,,0.0,,,0.0
11412,11413,644,Coastal oak-hickory forest community,1.03,,,0.0,,,0.0
11413,11414,625,Shrub swamp community,0.54,644.0,Coastal oak-hickory forest community,0.25,645.0,Oak-tulip tree forest community,0.13
11414,11415,644,Coastal oak-hickory forest community,0.96,,,0.0,,,0.0
11415,11416,644,Coastal oak-hickory forest community,1.01,649.0,Successional shrubland community,0.01,,,0.0
11416,11417,644,Coastal oak-hickory forest community,0.61,649.0,Successional shrubland community,0.24,645.0,Oak-tulip tree forest community,0.16
11417,11418,649,Successional shrubland community,0.41000000000000003,645.0,Oak-tulip tree forest community,0.26,644.0,Coastal oak-hickory forest community,0.19
11418,11419,609,High salt marsh community,0.78,606.0,Tidal creek community,0.16,615.0,Salt shrub community,0.06
11419,11420,608,Low salt marsh community,0.8300000000000001,606.0,Tidal creek community,0.1,609.0,High salt marsh community,0.06
11420,11421,644,Coastal oak-hickory forest community,0.93,645.0,Oak-tulip tree forest community,0.1,,,0.0
11421,11422,644,Coastal oak-hickory forest community,1.0,,,0.0,,,0.0
11422,11423,608,Low salt marsh community,0.23,644.0,Coastal oak-hickory forest community,0.18,615.0,Salt shrub community,0.17
11423,11424,644,Coastal oak-hickory forest community,0.77,645.0,Oak-tulip tree forest community,0.13,624.0,Shallow emergent marsh community,0.05
11424,11425,644,Coastal oak-hickory forest community,0.98,645.0,Oak-tulip tree forest community,0.01,647.0,Hemlock-northern hardwood forest community,0.01
11425,11426,644,Coastal oak-hickory forest community,1.01,,,0.0,,,0.0
11426,11427,644,Coastal oak-hickory forest community,0.64,645.0,Oak-tulip tree forest community,0.16,726.0,Coastal oak-laurel forest community,0.09
11427,11428,644,Coastal oak-hickory forest community,1.0,,,0.0,,,0.0
11428,11429,644,Coastal oak-hickory forest community,0.72,645.0,Oak-tulip tree forest community,0.29,,,0.0
